Record,Date/Time,50,Az(deg),El(deg),TkBB(K),Ch  22.000,Ch  22.234,Ch  22.500,Ch  23.000,Ch  23.034,Ch  23.500,Ch  23.834,Ch  24.000,Ch  24.500,Ch  25.000,Ch  25.500,Ch  26.000,Ch  26.234,Ch  26.500,Ch  27.000,Ch  27.500,Ch  28.000,Ch  28.500,Ch  29.000,Ch  29.500,Ch  30.000
21,04/04/23 00:11:15,51,90.0,19.8,306.9900116098672,134.12407984022343,137.41507984022343,137.88607984022343,133.5660798402234,133.99307984022343,129.2510798402234,121.1900798402234,117.8560798402234,108.2230798402234,99.19707984022341,91.1660798402234,85.3860798402234,82.2780798402234,78.74507984022341,77.44407984022341,80.1770798402234,82.2020798402234,79.2470798402234,76.2700798402234,74.5400798402234,70.8890798402234
22,04/04/23 00:11:33,51,90.0,160.2,306.9989170511361,149.8358763484528,152.9008763484528,152.5758763484528,149.0928763484528,148.7748763484528,142.7748763484528,134.8788763484528,132.9048763484528,120.58787634845281,110.32787634845282,102.47887634845281,96.06287634845282,92.53987634845282,88.33987634845282,86.20987634845281,88.52187634845282,92.28287634845282,86.10487634845282,83.93787634845282,81.67287634845282,78.38987634845282
24,04/04/23 00:11:56,51,135.0,19.8,307.0125370983998,136.74142930412836,139.60942930412838,139.70142930412837,135.6814293041284,135.79342930412838,131.07942930412838,123.18542930412839,120.18042930412838,109.29842930412839,100.69442930412839,92.60142930412839,87.1324293041284,83.67842930412839,79.70842930412839,77.94642930412839,80.43642930412838,116.9864293041284,79.44942930412839,76.99642930412838,74.33942930412839,71.67742930412838
25,04/04/23 00:12:14,51,135.0,160.2,307.0217469398535,142.15183282169232,144.84783282169232,144.88183282169234,141.58883282169234,141.36083282169233,136.00383282169233,127.67683282169234,123.77383282169234,113.93183282169234,104.78883282169234,96.92283282169234,90.46683282169235,87.21283282169234,82.53483282169235,81.12783282169234,83.69083282169234,84.94283282169235,81.68983282169235,79.49983282169235,77.63783282169234,74.60483282169234
28,04/04/23 00:14:07,51,0.0,19.8,307.0270523592577,136.35946332153733,139.31146332153733,139.29046332153732,134.44946332153734,135.03446332153732,130.61446332153733,123.35846332153731,118.44746332153731,110.21446332153731,100.57746332153731,93.09046332153731,87.53046332153731,84.40046332153732,80.83446332153731,79.57946332153732,81.91446332153731,83.37346332153732,80.34646332153731,78.35146332153731,75.83046332153731,72.78646332153731
29,04/04/23 00:14:24,51,0.0,90.0,307.0241275076797,58.62175982354776,60.00975982354776,60.78875982354776,57.92075982354776,58.50075982354776,58.08875982354776,52.09475982354776,49.91875982354776,44.67275982354776,39.72575982354776,36.11175982354776,33.401759823547756,31.78975982354776,29.658759823547758,30.71275982354776,36.13775982354776,40.05575982354776,38.24075982354776,36.43875982354776,34.14475982354776,29.69475982354776
30,04/04/23 00:14:41,51,0.0,160.2,307.0318126110042,145.18190296178963,148.9339029617896,148.57990296178963,144.6659029617896,144.5409029617896,140.06790296178963,131.65590296178962,126.81590296178962,117.33590296178961,106.96090296178961,99.19190296178962,92.91890296178961,90.12690296178963,85.99990296178962,84.64490296178961,87.09190296178961,165.0399029617896,85.17790296178961,82.44390296178962,80.33090296178962,77.00290296178962
31,04/04/23 00:15:05,51,45.0,19.8,307.0311846924667,134.29692044380417,137.40592044380418,137.43992044380417,133.31192044380418,133.49092044380416,129.21792044380416,122.08092044380416,117.05692044380416,108.76692044380415,99.59392044380415,92.33992044380416,86.30492044380415,83.79792044380416,80.28892044380416,78.52692044380416,81.12492044380416,82.99392044380416,79.51792044380416,77.47592044380416,75.98192044380416,72.09692044380415
32,04/04/23 00:15:23,51,45.0,160.2,307.04582613800585,147.94637456879383,150.78337456879382,151.24837456879382,147.00637456879383,146.37637456879384,141.39937456879383,133.96937456879382,129.58237456879382,119.25837456879384,108.51337456879384,100.24937456879384,94.10737456879384,91.03137456879384,87.20337456879383,85.40937456879384,88.14137456879384,135.96937456879382,84.63637456879384,82.30537456879384,80.29037456879384,77.52337456879384
34,04/04/23 00:15:46,51,90.0,19.8,307.0465833471638,130.15122873125404,134.08622873125404,133.66122873125403,129.54922873125403,129.33822873125405,125.71022873125402,118.45122873125402,113.52722873125403,104.93622873125402,95.79622873125402,87.37022873125403,82.25822873125402,79.51122873125402,75.81322873125403,74.73022873125403,77.62622873125403,79.81422873125402,75.69622873125402,73.72322873125403,72.09122873125402,68.13422873125403
35,04/04/23 00:16:04,51,90.0,160.2,307.05527490204156,152.8771712277061,155.7811712277061,156.0171712277061,151.5561712277061,151.9481712277061,147.0171712277061,138.92717122770608,135.87417122770609,124.2171712277061,113.5091712277061,105.67417122770611,99.0681712277061,96.10017122770611,92.17417122770611,90.26017122770611,92.8101712277061,96.0531712277061,90.0571712277061,87.94517122770611,86.14517122770611,82.7741712277061
37,04/04/23 00:16:27,51,135.0,19.8,307.02494064820087,135.01945624810912,138.47345624810913,137.98145624810914,133.90645624810912,134.74745624810913,129.82045624810914,121.71145624810914,118.16545624810915,108.70345624810915,98.82445624810914,91.01645624810915,85.32545624810915,82.48645624810915,78.43445624810914,77.57145624810914,79.59145624810915,114.62145624810915,77.86545624810915,76.15745624810914,74.79045624810915,71.08145624810915
38,04/04/23 00:16:45,51,135.0,160.2,307.03966392053917,143.88983431720231,147.4128343172023,148.07483431720232,143.12283431720232,143.55683431720232,139.26483431720231,130.79583431720232,125.72383431720232,117.18683431720231,106.73383431720231,99.71283431720231,92.39983431720232,90.24683431720231,86.48283431720232,84.46083431720231,87.45583431720232,87.82383431720231,84.31683431720231,82.46383431720231,80.56483431720231,77.4358343172023
41,04/04/23 00:18:38,51,0.0,19.8,307.03174481695555,138.70192709914025,141.96892709914025,142.41192709914023,137.98992709914023,138.28392709914024,134.10692709914025,126.02392709914024,121.73392709914025,112.77192709914024,103.38792709914024,95.67792709914025,90.42592709914024,87.40792709914024,84.26792709914024,81.90992709914025,84.84392709914025,86.14692709914024,83.68492709914024,80.75392709914024,79.68692709914025,75.97892709914024
42,04/04/23 00:18:56,51,0.0,90.0,307.0548712725241,60.68981549370778,63.009815493707784,63.17181549370778,60.22681549370778,60.47781549370779,59.65781549370779,54.213815493707784,52.21481549370778,47.283815493707785,41.353815493707785,39.22481549370779,36.04781549370779,34.36081549370778,31.986815493707788,32.960815493707784,38.22481549370779,43.10581549370779,40.042815493707785,38.03481549370778,36.86381549370778,32.11081549370778
43,04/04/23 00:19:13,51,0.0,160.2,307.026861556226,143.0291143823449,146.1081143823449,146.5791143823449,142.3041143823449,142.27211438234488,137.6391143823449,128.9661143823449,125.8671143823449,115.5041143823449,105.38611438234489,97.03211438234489,90.92811438234489,88.55411438234489,84.8141143823449,82.3291143823449,85.87711438234489,164.97511438234488,83.0671143823449,80.33011438234489,78.40111438234489,75.35711438234489
44,04/04/23 00:19:37,51,45.0,19.8,307.0352665735965,131.67976722492978,135.54376722492978,136.05376722492977,131.93476722492977,131.30676722492979,127.35276722492978,119.35076722492978,115.86876722492978,106.62576722492979,98.21176722492979,90.08176722492978,85.08776722492978,81.67976722492978,77.87276722492979,76.08176722492978,80.21976722492978,81.12776722492978,78.18876722492978,76.17376722492979,74.28976722492979,70.77076722492978
45,04/04/23 00:19:55,51,45.0,160.2,307.02471871585584,146.2487855605223,149.4067855605223,150.4077855605223,145.9877855605223,145.8957855605223,140.6907855605223,132.4527855605223,128.7747855605223,118.0657855605223,107.8067855605223,99.9857855605223,92.8047855605223,90.4257855605223,86.24078556052231,83.8067855605223,87.2097855605223,135.3887855605223,84.32978556052231,81.7237855605223,79.5547855605223,76.62478556052231
47,04/04/23 00:20:18,51,90.0,19.8,307.03243042526833,133.5483928539155,136.7423928539155,137.3223928539155,133.14139285391548,133.0683928539155,128.7283928539155,121.34039285391549,117.0203928539155,107.89639285391549,99.96239285391549,91.5203928539155,86.1273928539155,83.92939285391549,79.66239285391549,77.8203928539155,81.77439285391549,82.8893928539155,79.6983928539155,77.17339285391549,75.87039285391549,72.0293928539155
48,04/04/23 00:20:36,51,90.0,160.2,307.0229583186451,146.74854141611738,150.38854141611736,150.69754141611736,146.87854141611737,146.04054141611735,141.28354141611737,132.91554141611735,131.78654141611736,119.54654141611738,108.83054141611737,100.60954141611738,95.04054141611738,91.67054141611737,87.73254141611737,85.19254141611738,88.32854141611737,92.06254141611738,85.84454141611738,82.94554141611738,81.93354141611738,78.00154141611738
50,04/04/23 00:20:59,51,135.0,19.8,307.0142124373182,133.8091483634765,137.30414836347651,138.05714836347653,133.58614836347652,133.3501483634765,129.02514836347652,121.06514836347651,118.65714836347652,107.84314836347652,98.89114836347652,90.55114836347651,85.86914836347651,82.54214836347651,78.57914836347652,76.53814836347651,80.57414836347651,113.71814836347652,78.19914836347651,75.31614836347651,74.45814836347651,70.90814836347651
51,04/04/23 00:21:17,51,135.0,160.2,307.0004533312541,139.6756503858031,143.2476503858031,144.1006503858031,139.5646503858031,139.0956503858031,134.8546503858031,126.32865038580312,121.75565038580311,113.1206503858031,102.90465038580311,95.0916503858031,89.4546503858031,86.4896503858031,82.01165038580311,79.8976503858031,83.6556503858031,84.1086503858031,80.9026503858031,78.31865038580311,76.7226503858031,73.9446503858031
54,04/04/23 00:23:10,51,0.0,19.8,306.9814765749689,131.9975325246726,134.9565325246726,135.64253252467262,131.7245325246726,131.86853252467262,127.03753252467263,120.00353252467262,115.08953252467262,106.05053252467262,96.95353252467262,89.69353252467262,84.04653252467261,81.54953252467261,76.80553252467261,75.55753252467262,78.09253252467262,79.49753252467262,77.16153252467262,74.52353252467262,72.34053252467262,69.41153252467262
55,04/04/23 00:23:28,51,0.0,90.0,307.0074708565569,61.4990280076084,62.898028007608396,62.8360280076084,61.1560280076084,61.8940280076084,60.7380280076084,55.508028007608395,53.1490280076084,47.325028007608395,42.3540280076084,39.770028007608396,36.5710280076084,35.1830280076084,32.8590280076084,33.2740280076084,38.3470280076084,43.6310280076084,40.4240280076084,38.5040280076084,37.1720280076084,32.7010280076084
56,04/04/23 00:23:45,51,0.0,160.2,307.0053048979853,143.53274625791113,146.43974625791114,146.79474625791113,143.37174625791113,143.45074625791113,138.29074625791114,130.71574625791112,125.84374625791112,116.15874625791113,105.96674625791113,98.56574625791113,92.16474625791113,89.16274625791112,84.71674625791113,83.07074625791113,85.38274625791112,163.12274625791113,83.44374625791113,81.49974625791113,79.07674625791113,76.08374625791113
57,04/04/23 00:24:08,51,45.0,19.8,306.97725132387524,132.2569690726655,135.8639690726655,135.4409690726655,132.4809690726655,132.3179690726655,128.00496907266552,120.9099690726655,116.4739690726655,106.7199690726655,97.5579690726655,90.7899690726655,85.2559690726655,82.3249690726655,78.2799690726655,77.0279690726655,79.3959690726655,81.6369690726655,77.8099690726655,76.0429690726655,74.4439690726655,71.6879690726655
58,04/04/23 00:24:26,51,45.0,160.2,306.9756630583567,144.8841027482753,148.2701027482753,148.5451027482753,145.1661027482753,144.7831027482753,139.6321027482753,132.3541027482753,127.65610274827527,117.00510274827528,106.84510274827528,98.70710274827528,91.74110274827528,89.85810274827529,84.94310274827528,83.01610274827529,85.33810274827528,136.3321027482753,83.26510274827528,81.14910274827528,78.97810274827528,75.64910274827528
60,04/04/23 00:24:49,51,90.0,19.8,306.9855232997337,129.15399379339118,132.30299379339118,132.6229937933912,129.2299937933912,128.8489937933912,124.02699379339118,117.64099379339119,112.38799379339119,103.53699379339119,94.80399379339119,87.5799937933912,81.04299379339119,78.88999379339118,74.88699379339118,73.66499379339119,76.58999379339119,78.9999937933912,75.03899379339119,72.7589937933912,70.94099379339119,67.92999379339119
61,04/04/23 00:25:07,51,90.0,160.2,306.9843914168621,145.93722714942328,149.20222714942327,149.2662271494233,145.71422714942327,145.98822714942327,141.22922714942328,133.62622714942327,130.6062271494233,118.73422714942326,108.50522714942326,101.32922714942326,94.23922714942326,91.78422714942326,87.04322714942326,85.76222714942327,88.20322714942327,93.80222714942326,86.01222714942327,83.55922714942326,81.26422714942326,78.54722714942326
63,04/04/23 00:25:30,51,135.0,19.8,306.9650935268991,134.06907807399446,137.59807807399446,137.76107807399444,133.89507807399445,134.48407807399445,129.27107807399446,122.21307807399447,118.99207807399446,108.25307807399446,99.32007807399447,91.57307807399447,85.39207807399447,83.16007807399446,78.36307807399446,77.38107807399446,79.78707807399446,113.26407807399447,78.54507807399446,76.94107807399446,74.49707807399446,71.03307807399446
64,04/04/23 00:25:48,51,135.0,160.2,306.96525935286434,142.52546932011526,145.91946932011524,146.33546932011524,142.49246932011525,142.28646932011526,137.28346932011524,130.31746932011524,124.42446932011524,115.66546932011524,105.95746932011524,98.75746932011523,92.29846932011523,89.34246932011524,85.15046932011523,83.50646932011523,85.72046932011524,87.64146932011523,84.63446932011523,82.23946932011523,80.22246932011524,76.81446932011524
67,04/04/23 00:27:41,51,0.0,19.8,306.9196351116143,133.55513374696886,136.82813374696886,136.89713374696888,132.25813374696887,132.43013374696886,128.53613374696886,120.48413374696887,115.86713374696886,107.65513374696887,97.57313374696886,91.28813374696887,85.78813374696887,82.03213374696887,78.22513374696887,75.95513374696887,80.44513374696886,81.40013374696886,78.44813374696886,75.91113374696887,73.47013374696887,71.06313374696886
68,04/04/23 00:27:59,51,0.0,90.0,306.9507726390381,59.32036431392628,60.66536431392629,60.73236431392628,57.87936431392629,57.86136431392629,58.17136431392629,51.95236431392628,49.77836431392629,44.79936431392629,38.71036431392628,36.414364313926285,34.307364313926286,31.912364313926286,30.64136431392628,30.081364313926283,36.783364313926285,40.47036431392628,37.98536431392628,36.009364313926284,34.890364313926284,30.470364313926282
69,04/04/23 00:28:17,51,0.0,160.2,306.9240012559263,144.42059635324125,147.13359635324124,148.07059635324126,143.11659635324125,143.16359635324125,139.06759635324124,130.40859635324125,125.88159635324126,116.90159635324126,105.82459635324126,99.39259635324126,93.19059635324126,89.70059635324127,86.06059635324127,83.60059635324127,87.66159635324126,166.92659635324125,85.25459635324127,82.47959635324126,79.95859635324126,77.39359635324126
70,04/04/23 00:28:40,51,45.0,19.8,306.9384225939125,133.39469615930105,135.99269615930103,136.41569615930104,132.14669615930103,132.15169615930105,128.42169615930104,120.60269615930106,116.48969615930106,107.42469615930105,98.45069615930106,91.59369615930106,86.63369615930105,82.67569615930105,79.41569615930105,77.05369615930105,81.38569615930106,82.50969615930106,79.37569615930106,76.77969615930105,74.98069615930106,71.93269615930106
71,04/04/23 00:28:58,51,45.0,160.2,306.92965039303846,146.7391312453719,149.9731312453719,150.7201312453719,146.6341312453719,146.3951312453719,141.4391312453719,132.8411312453719,129.3801312453719,118.8191312453719,108.6161312453719,101.2861312453719,95.6331312453719,91.3961312453719,87.7531312453719,85.09613124537191,89.37613124537191,135.2871312453719,86.4501312453719,83.87313124537191,81.24813124537191,78.77213124537191
73,04/04/23 00:29:22,51,90.0,19.8,306.93989593619625,132.04259749379463,134.92059749379462,135.61659749379461,130.7705974937946,130.90259749379462,126.2685974937946,119.4085974937946,115.1615974937946,105.6055974937946,96.2935974937946,89.9295974937946,84.9475974937946,81.2395974937946,77.8795974937946,75.81859749379461,79.88959749379461,81.72059749379461,77.37159749379461,75.6165974937946,73.43059749379461,71.0485974937946
74,04/04/23 00:29:40,51,90.0,160.2,306.9170774590723,144.43709447530173,146.74009447530173,147.82309447530173,143.52909447530175,143.03409447530174,139.10809447530173,130.50009447530172,127.54309447530173,116.73609447530174,106.36009447530174,99.35609447530173,92.93309447530173,90.60409447530174,86.05209447530173,84.11609447530174,87.73509447530174,92.27409447530174,84.96509447530174,82.35609447530173,80.27709447530174,77.67709447530173
76,04/04/23 00:30:02,51,135.0,19.8,306.9216125271034,135.60319893095343,138.31319893095343,139.70219893095344,134.77919893095344,134.93919893095344,130.64319893095345,122.93019893095344,119.70619893095343,109.96619893095344,99.77119893095343,93.11419893095344,87.90919893095344,84.90719893095343,81.06919893095343,79.00419893095344,82.73519893095343,114.50319893095343,80.98319893095344,78.40719893095343,76.26019893095344,73.56819893095343
77,04/04/23 00:30:20,51,135.0,160.2,306.90401573090764,140.76945597663695,143.36245597663694,144.00345597663693,139.41045597663694,139.35545597663693,135.41645597663694,126.84345597663693,122.60845597663693,113.70545597663694,103.22345597663694,96.83145597663693,90.50245597663694,87.12545597663693,83.20745597663694,80.60345597663694,84.94045597663694,85.74545597663693,82.53945597663693,80.06145597663694,77.99745597663693,75.67345597663693
80,04/04/23 00:32:14,51,0.0,19.8,306.8916147316306,132.3310232724519,135.45902327245187,135.9990232724519,131.64002327245188,131.4990232724519,127.5620232724519,119.9470232724519,115.3490232724519,106.7840232724519,98.04002327245189,90.3520232724519,84.3120232724519,81.8570232724519,77.0530232724519,76.3280232724519,79.46602327245189,80.5980232724519,77.66202327245189,75.7270232724519,73.93302327245189,70.4320232724519
81,04/04/23 00:32:31,51,0.0,90.0,306.91996333583864,61.10649520663353,63.55149520663353,62.96949520663353,60.501495206633535,60.75249520663353,59.75949520663353,54.833495206633536,52.669495206633535,47.699495206633536,42.91449520663353,39.958495206633536,36.59749520663353,36.291495206633535,33.166495206633535,34.06349520663353,39.54249520663353,44.13349520663353,40.79949520663353,39.23549520663353,38.181495206633535,33.67849520663353
82,04/04/23 00:32:49,51,0.0,160.2,306.8981497416093,139.98510853289739,143.78010853289737,144.12410853289737,139.37110853289738,139.94710853289737,134.98910853289738,126.61910853289739,122.8411085328974,113.81510853289738,103.65610853289739,95.31610853289739,89.62810853289739,87.20510853289738,83.0731085328974,81.33710853289739,83.9781085328974,163.21510853289737,81.67810853289738,79.42910853289739,77.7431085328974,74.26810853289739
83,04/04/23 00:33:12,51,45.0,19.8,306.91871782465563,133.21895299422897,136.34095299422896,136.20395299422896,132.28595299422895,132.88395299422896,128.34295299422897,121.04195299422895,116.59695299422894,107.95695299422894,99.03495299422895,92.06895299422895,85.59595299422895,83.52595299422894,79.16295299422895,78.19695299422895,81.72095299422895,82.68695299422895,79.53695299422895,77.05595299422895,75.77495299422895,72.54295299422895
84,04/04/23 00:33:30,51,45.0,160.2,306.9331129544797,144.29815537896027,146.96715537896029,147.6001553789603,143.4441553789603,143.44615537896027,138.37015537896028,130.5571553789603,126.29715537896028,117.04915537896028,106.88615537896028,99.03115537896028,92.25215537896028,90.11015537896029,85.37415537896028,83.91615537896028,86.47515537896028,134.36415537896028,84.16515537896028,81.45415537896028,79.42715537896028,76.90115537896028
86,04/04/23 00:33:53,51,90.0,19.8,306.93346684856095,127.90086876703089,131.2828687670309,131.2468687670309,127.54886876703088,127.30286876703087,123.16586876703089,115.92186876703089,111.74786876703088,102.67886876703088,94.36186876703088,86.20686876703088,80.84686876703088,78.33786876703088,74.20286876703088,72.89986876703088,75.84486876703089,77.82386876703089,74.08586876703089,72.27786876703088,71.12086876703088,67.60086876703089
87,04/04/23 00:34:11,51,90.0,160.2,306.9213541451205,143.98718813495714,146.79618813495713,146.99418813495714,143.14118813495713,143.09918813495716,138.20218813495714,130.30918813495714,127.95018813495716,117.16118813495716,107.54018813495716,99.36618813495716,93.03618813495716,90.16518813495716,86.28718813495716,84.90818813495716,87.37718813495717,90.48618813495716,85.51918813495716,82.88718813495716,80.63118813495716,78.39918813495716
89,04/04/23 00:34:34,51,135.0,19.8,306.91211496863593,127.63929274090526,130.62929274090527,130.91829274090526,126.44429274090527,126.59129274090526,122.68929274090527,114.92929274090525,112.22329274090526,102.24729274090527,92.61029274090527,85.30229274090526,79.84329274090526,76.90229274090527,72.97429274090526,71.79329274090526,74.82929274090526,111.98029274090526,73.12829274090527,70.75629274090527,69.65529274090527,65.94429274090525
90,04/04/23 00:34:52,51,135.0,160.2,306.9360949486165,135.7247438664848,139.0967438664848,139.5817438664848,135.27374386648478,135.30474386648478,130.48274386648478,123.02474386648478,118.08574386648479,109.18974386648479,99.74574386648479,92.6637438664848,86.49374386648479,83.35374386648479,79.20374386648479,77.31474386648479,79.99174386648478,81.34074386648479,77.77274386648479,76.19574386648479,73.96874386648479,71.48174386648479
93,04/04/23 00:36:45,51,0.0,19.8,306.9544225678286,133.90666015896136,137.08066015896136,138.43466015896135,133.59766015896136,133.27566015896136,129.08366015896135,121.56166015896135,117.43366015896135,108.21666015896135,99.95366015896134,91.92866015896134,87.86066015896134,83.42066015896134,79.25266015896133,78.01066015896134,81.47366015896134,82.66366015896133,78.98066015896134,77.95766015896135,75.79366015896134,72.38566015896134
94,04/04/23 00:37:02,51,0.0,90.0,306.9433776192133,59.14314239735623,60.98014239735623,61.79314239735623,58.96114239735623,59.04414239735623,58.54814239735623,52.208142397356234,50.77314239735623,45.08914239735623,41.16714239735623,37.91514239735623,36.04014239735623,33.20914239735623,31.03014239735623,31.33714239735623,37.71314239735623,41.85214239735623,39.62714239735623,37.48114239735623,35.31814239735623,31.26214239735623
95,04/04/23 00:37:20,51,0.0,160.2,306.94796687141593,139.5678402842449,142.36884028424492,144.0268402842449,139.38784028424493,139.25484028424492,134.77484028424493,126.97084028424494,122.64684028424493,112.99784028424493,103.28784028424494,95.83684028424493,91.06284028424493,86.91584028424494,82.80884028424494,80.75584028424494,84.33184028424493,164.6278402842449,82.17084028424493,79.61184028424493,77.21684028424494,74.51384028424494
96,04/04/23 00:37:43,51,45.0,19.8,306.9567509803713,131.4046441806065,133.8546441806065,134.8476441806065,130.14964418060651,130.2766441806065,126.75864418060648,118.59864418060648,114.8296441806065,105.88264418060649,97.4486441806065,89.65364418060649,85.54864418060649,81.64164418060649,77.77964418060648,76.39764418060649,79.9636441806065,81.40764418060648,77.92664418060649,76.3476441806065,73.8386441806065,71.06064418060649
97,04/04/23 00:38:01,51,45.0,160.2,306.9687160871081,138.172139908444,141.391139908444,142.87713990844398,137.72713990844397,138.00313990844398,133.27613990844398,125.438139908444,120.712139908444,110.633139908444,101.43013990844399,93.399139908444,87.84113990844399,84.044139908444,79.608139908444,78.148139908444,81.417139908444,129.79313990844398,78.92113990844399,76.76913990844399,74.777139908444,71.370139908444
