8.500000,286.87337644,287.88902791,287.11496522,288.09600889,291.74788812,288.74182977,289.31756350,290.46507607,291.85551553
9.000000,287.71988437,287.12308259,288.99557211,287.92600151,293.15671267,288.89276605,288.62761286,290.85349856,290.74204091
9.500000,287.58564613,287.27463672,288.41490220,287.98446069,292.03289678,289.23140393,288.86319843,290.27684639,291.47945253
10.000000,287.86347355,287.88677155,288.33351429,288.06783974,293.19574422,289.11290437,289.41850228,290.18880515,288.95121155
10.500000,287.61775215,287.66866042,287.70066752,288.76027661,292.99133428,288.72012633,288.42585990,289.63888416,290.81920257
11.000000,287.40768630,287.68589401,287.94827954,288.60178220,292.89449207,288.70583772,289.21522188,290.72030818,290.42734597
11.500000,287.72544108,287.90793530,287.91899431,288.20092869,293.04247766,289.02173087,288.61433270,290.32814160,290.68619296
12.000000,287.06378163,287.33264284,287.16330683,287.90808124,292.17425982,288.34524511,288.83583835,290.04635730,290.81414707
12.500000,287.25840726,287.26480153,287.51796551,287.87679885,292.75933853,288.50786788,289.79965323,290.96179378,291.29336349
13.000000,288.25178725,287.01844749,288.11897170,288.70176826,293.03522725,289.53451042,290.18468185,290.68545644,290.89553930
13.500000,286.77630931,287.02722700,288.09648944,288.29051994,292.18743806,288.48695777,289.16990178,290.63116884,290.51842805
14.000000,287.11758589,287.49152716,287.81657679,287.75848990,293.11852434,289.48576069,289.33163364,289.51565799,290.56675781
14.500000,286.39379351,286.61518084,287.98498989,288.26643447,292.38392851,287.51035522,288.34381658,290.18992771,290.48817369
15.000000,287.44071489,288.06587757,287.47768504,288.38455128,292.57314247,288.16828724,288.74670384,290.49130208,289.95305665
15.500000,287.57847654,287.97978857,287.58108975,288.22288875,291.93450156,289.38863011,289.23201772,290.07114676,290.37635159
16.000000,287.19546692,286.94947340,287.61999799,287.62008616,292.72112531,287.94871383,289.12202264,289.86697674,290.39896065
16.500000,288.24555484,287.52506010,287.53366600,287.97629624,291.95033415,288.66243492,289.36071764,289.87072828,290.95318871
17.000000,286.77662474,286.27927528,287.03319313,287.39466940,292.20840865,288.37067133,288.13562145,289.71965273,290.20235352
17.500000,286.40493233,286.57560144,287.27402792,288.17052758,291.96814432,287.65804903,288.39774085,289.79388520,289.77593279
18.000000,286.48602380,286.78231945,286.64778470,287.59966480,291.88917070,288.61029565,288.13010502,289.77070353,290.09266911
18.500000,286.02913688,286.22022398,286.83178342,287.87357589,291.77909556,287.49836208,286.95366182,289.28228712,289.95836217
19.000000,286.62281892,286.86584619,286.77518028,287.36365486,292.30203590,287.62302000,287.11284999,289.81032731,289.22324880
19.500000,286.92699158,287.32047773,287.15121007,287.75812986,292.64892292,287.07353588,288.14885473,289.34430464,289.15840758
20.000000,287.09413278,286.17750515,286.35975696,287.35245479,292.15762201,287.17972646,287.64552171,289.34427956,288.83278598
20.500000,285.71753576,285.93799348,286.36974949,287.04434561,292.39989500,287.73489193,287.80178830,288.89269672,289.74415270
21.000000,286.13042252,286.58868658,287.05908196,286.52712555,290.42865973,287.18921165,287.69990998,288.99530632,288.95366719
21.500000,285.70186310,286.30797374,286.58219416,287.44864892,290.33651841,286.32602614,288.19092559,289.00884486,289.44908326
22.000000,285.54412763,285.70893323,286.26221546,286.29256498,290.48853231,286.43392692,287.45124975,288.88765252,289.70086520
22.500000,285.70265819,285.99797122,286.79500260,286.22900983,290.60845936,286.55464954,287.21854755,289.37440794,288.66385569
23.000000,285.98426999,285.43337160,286.11720686,286.74582778,291.14069952,286.99542014,286.81251103,288.97994856,289.12301085
23.500000,284.93907552,285.73251435,285.27199920,286.34079229,290.23273397,286.83956611,288.31539769,288.84541222,288.86926701
24.000000,284.70603376,285.53344205,286.14537681,286.11571978,290.67530321,285.61125196,286.45389654,287.20918053,289.25933238
24.500000,285.18140359,285.54483007,285.37750537,285.35458597,290.55270792,285.94367938,286.25880710,287.92226734,288.30363271
25.000000,284.74331643,284.72611716,284.88089821,285.87054858,290.87945842,285.36397878,286.25531603,287.68009017,288.03860135
25.500000,284.41347816,285.79804965,285.36013193,285.27996534,289.33806471,285.86413448,287.07249246,287.69558018,286.92352110
26.000000,283.91658421,284.84152137,285.51663398,285.64285845,290.10819264,286.28043732,286.82803255,287.16038328,288.01882467
26.500000,283.96211437,284.15848041,285.15769073,284.79555463,289.97417747,285.79570660,286.50702606,286.80385696,287.84979944
27.000000,284.19439840,285.16956819,284.41660320,284.79449800,289.98074251,285.12710582,285.39491694,287.58898666,287.73001029
27.500000,282.71021290,283.94590982,284.11173699,285.44347552,290.27780825,286.29788512,286.15461955,286.54576101,286.88677583
28.000000,283.54316814,284.44213187,285.04133936,284.15207519,289.75086133,285.65081461,285.84059528,288.35681706,287.49825652
28.500000,283.85052148,284.36063485,284.09102123,284.38439713,289.53068322,285.61641198,285.45668814,287.18108741,286.95229732
29.000000,284.43689515,284.04942446,284.44321098,285.09070986,288.59913591,284.88219201,286.25751628,286.64780407,287.61943750
29.500000,283.97075184,283.00043289,284.39122838,284.12634754,289.19526681,284.64727058,285.30921356,286.46962906,286.96760691
30.000000,283.24497998,283.08878266,283.49224207,284.90219512,289.72754504,284.81275847,285.55226459,286.81491847,286.11759563
30.500000,282.48189064,283.55151836,282.97304420,284.24513154,288.16418497,284.30514748,284.71305946,286.48719587,286.31881950
31.000000,282.69038327,283.47883450,285.04210563,284.47178724,287.83645733,284.50934372,286.09037581,286.21159932,287.06866722
31.500000,283.59349796,283.87871520,284.06680480,284.26430508,288.51580608,284.22997963,284.87457849,286.21472518,285.80538926
32.000000,282.85994698,283.21790014,283.53469027,283.88996058,288.85383601,284.20073756,284.54371529,285.35817889,285.92181875
32.500000,282.98714884,283.18745233,282.46640615,284.34292601,288.07245133,283.73933770,285.11195291,286.33594452,285.84918436
33.000000,282.62724509,282.48644952,283.65367585,284.23754426,288.09460929,284.67491137,284.92714532,285.66021681,286.39748163
33.500000,281.95219945,282.82854420,283.31004804,283.73527773,289.12408088,284.09792199,284.58821922,285.02781861,285.89792791
34.000000,282.26010678,283.91963638,282.92565927,283.70943381,288.66460722,284.16957140,283.70411173,285.82863929,286.21782766
34.500000,282.45346458,282.99413884,283.08233551,282.95495188,287.78643342,283.80590843,283.99781723,285.70638970,286.27158739
35.000000,282.58762847,282.54688434,283.57786887,283.56964274,288.12847724,283.38241944,284.09315769,285.84234920,286.08476260
35.500000,282.31688648,282.65477741,282.99060680,283.02069956,287.82247375,283.43224409,283.50398269,285.39815856,285.62185407
36.000000,281.68613216,282.23709158,282.80565523,282.08703719,287.93244832,283.72625068,284.36335897,285.00558304,284.99010479
36.500000,282.57883499,281.92736543,283.03953229,283.03520477,287.34542957,283.68993750,284.52762540,285.15409583,285.47101820
37.000000,281.49518025,282.87905587,282.78780002,283.17592050,288.34858456,282.81104961,283.75444598,285.18580810,285.40751099
37.500000,281.12525022,282.62890692,282.70798137,283.71971630,288.64444765,283.39853385,284.12122826,285.26419600,285.58360528
38.000000,282.13406593,282.62026427,283.20397904,282.85739182,288.55652452,283.68551879,284.05915489,284.11280989,285.47701824
38.500000,281.73975178,282.68737530,283.10891234,283.73951774,287.60882580,283.40671732,284.10212001,284.16338855,285.26920763
39.000000,281.92532954,282.65394776,282.46376240,283.54749922,287.58760700,283.81583847,284.89434156,285.79930146,285.88127629
39.500000,282.68350802,282.25370881,282.32159936,282.83087597,287.76127184,284.09279194,283.56666985,285.30789455,284.89263342
40.000000,281.62797721,282.81126403,282.36630807,282.89655835,288.56908907,283.46773668,283.88182781,285.00062448,285.64773227
40.500000,281.87192012,282.46623487,283.17945902,283.08932080,286.62476700,283.15711309,284.26258707,285.62345912,285.63954610
41.000000,282.85602457,281.99585882,283.28917697,283.35125001,288.02267442,282.18788147,284.34181486,285.24713194,286.35792724
41.500000,282.32971515,282.05703860,282.38356624,283.47071739,287.88833701,283.22104464,283.49093019,285.85584914,285.42311810
42.000000,282.25356077,282.29438732,283.41366212,283.82951616,287.32945551,283.51131224,283.59595314,286.04746320,285.76936322
42.500000,282.20560227,282.42982554,283.07657615,283.26415223,288.53069856,283.17628961,283.50261484,285.89503027,285.42563320
43.000000,283.02577537,283.03277549,282.27569315,283.15572325,287.91382832,283.54901537,284.24963877,285.03982452,285.63411129
43.500000,282.90033079,283.29947550,282.59414323,283.38844100,287.89741021,283.10360864,284.59826857,285.63239248,285.96978195
44.000000,282.47040348,283.16167950,283.45356682,284.08520855,287.94829424,283.93862838,284.07158597,285.30332107,286.24718780
44.500000,282.62193998,282.77859650,283.36920251,283.94040004,287.76312937,283.56767352,284.64480254,285.76309999,285.78893887
45.000000,283.22078402,282.88804592,282.31353559,283.36766314,287.52381245,284.45955288,284.63650429,285.66468063,284.92522936
45.500000,282.10972201,282.95664991,282.47339103,284.24145765,288.23295708,283.97146360,284.47245910,285.27552992,285.59055946
46.000000,282.01863001,283.13358762,283.55584076,283.80926889,288.25068697,283.71136400,284.71234215,284.69850287,285.66151813
46.500000,282.68172385,282.99919120,283.57607114,283.93459413,288.55277314,284.79998878,285.32196651,286.19804740,286.82537663
47.000000,283.86750641,283.50585676,282.95993208,284.58470953,288.14625704,285.18838227,285.59194790,285.78457907,285.87976084
47.500000,282.89630501,283.42691393,284.28277012,283.69342398,289.10785789,283.53623508,285.47887440,286.10693025,286.58158042
48.000000,283.28104092,283.99988139,283.99588901,285.13153457,288.03428643,284.18289559,284.44959610,286.58041278,285.85488283
48.500000,284.55059248,283.74795066,284.50648835,284.06494929,289.04977997,284.99892379,284.86528904,286.28275268,287.44294751
49.000000,284.15923772,284.09989363,284.97647435,283.75691593,289.22521715,284.67912409,285.95655096,287.01741635,287.40110388
49.500000,283.45803062,284.22933049,284.71273636,285.35358551,288.81454700,284.68054887,285.56347877,287.28292768,287.29124941
50.000000,284.48717062,283.23944928,284.24582332,285.13570383,289.49417364,284.27834638,286.08996421,286.95207243,286.94362373
50.500000,284.55226603,283.48510666,284.28318179,285.45425982,289.68727490,285.17354739,285.67058711,286.83679543,287.68903034
51.000000,284.02494840,284.71695174,283.72270309,285.75829073,290.76538745,285.64810627,285.84945968,286.84971551,287.76227673
51.500000,284.02090443,284.19505246,283.85547640,285.46582258,289.68741301,285.46867756,286.03895316,286.92344300,287.68328627
52.000000,283.98169007,284.66572959,284.84101786,284.74208812,289.42707014,285.46241411,285.94107573,287.51290781,287.57090335
52.500000,284.60095954,284.69001702,283.95842229,285.61162048,289.74980789,285.81343226,286.00575703,287.84765027,287.88881669
53.000000,285.10076024,285.38366452,285.02705016,286.19207734,290.38977111,285.56734156,286.45635987,287.75298267,288.63899650
53.500000,284.78453491,285.89827891,285.78783612,285.03314012,289.98018262,286.46671666,286.01299931,288.08428532,288.84906223
54.000000,284.98092849,285.98506277,286.19737224,286.11941329,290.59139122,286.44453863,287.02831348,287.32935813,288.32188383
54.500000,284.50926784,285.35692229,285.66350046,285.48755521,290.19844251,286.34447203,287.96089735,287.56681396,288.60377614
55.000000,285.02074484,285.50407292,286.36617176,286.60572197,291.11924441,286.90416379,287.40832677,287.37875026,288.88205827
55.500000,285.54470068,286.01184194,286.45935915,286.81320338,291.39847159,286.31721294,287.51101181,288.46243096,288.82956233
56.000000,286.32729208,285.77232953,285.94225958,286.19429209,291.11401287,287.48542049,286.71823594,288.78389284,287.88798400
56.500000,285.58951405,286.34700187,286.15777920,286.40238077,291.23922714,287.60660959,288.29801107,289.50923854,289.49265568
57.000000,286.21851063,286.74987719,286.03588316,286.66327497,292.14225207,287.70295316,288.17654675,289.08468485,288.97049760
57.500000,285.72411209,286.88227918,287.19743067,286.74911136,291.38217864,287.42523638,288.33025492,288.98552906,289.11215148
58.000000,286.80621715,286.88020177,286.54901421,287.10788544,292.36571980,287.04641519,287.95614432,289.49223034,289.72089775
58.500000,286.92787882,285.98968606,287.01756682,287.68833127,292.16456258,288.03063365,287.71106177,290.08857068,289.99945684
59.000000,286.90667067,286.64479762,287.23572530,288.29626077,292.15235829,288.00367820,288.52341922,288.84812337,289.86223062
59.500000,287.10711845,286.82541555,287.27628548,287.82369084,291.58908813,288.41857975,287.91245099,289.91407488,290.02063789
